,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
701,Kaseya Traverse Inc!~,One stop,L + 7.00,(c),5.09 cash/3.00 PIK,05/2025,36070,,,37033,,,1.5,,36070,,,
702,Kaseya Traverse Inc,One stop,L + 7.00,(c)(d),5.06 cash/3.00 PIK,05/2025,738,,,755,,,0,,738,,,
703,Kaseya Traverse Inc,One stop,L + 6.50,(c),7.50,05/2025,89,,,88,,,0,,86,,,
704,Kaseya Traverse Inc(5),One stop,L + 7.00,,N/A(6),05/2025,0,,,(1),,,0,,0,,,
705,"Mindbody, Inc.!~",One stop,L + 8.50,(c),8.00 cash/1.50 PIK,02/2025,48593,,,49379,,,1.9,,45678,,,
706,"Mindbody, Inc.(5)",One stop,L + 8.00,,N/A(6),02/2025,0,,,(1),,,0,,(18),,,
707,"Ministry Brands, LLC^",Senior loan,L + 4.00,(b),5.00,12/2022,1446,,,1462,,,0.1,,1359,,,
708,"Ministry Brands, LLC^",Senior loan,L + 4.00,(b),5.00,12/2022,827,,,837,,,0,,777,,,
709,"Ministry Brands, LLC",Senior loan,L + 4.00,(b),5.00,12/2022,377,,,388,,,0,,354,,,
710,"mParticle, Inc.",One stop,L + 9.75,(c),7.50 cash/3.25 PIK,09/2025,3157,,,3101,,,0.1,,3115,,,
711,"mParticle, Inc.",One stop,L + 9.75,,N/A(6),09/2025,0,,,0,,,0,,0,,,
712,"Namely, Inc.!~",One stop,L + 7.50,(c),8.25 cash/1.25 PIK,06/2024,3580,,,3614,,,0.1,,3507,,,
713,"Namely, Inc.",One stop,L + 7.50,(c),8.25 cash/1.25 PIK,06/2024,2033,,,2019,,,0.1,,1992,,,
714,"Namely, Inc.",One stop,L + 7.50,(a),8.25 cash/1.25 PIK,06/2024,70,,,70,,,0,,68,,,
715,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH!",One stop,P + 6.75,(f),8.25 cash/1.75 PIK,10/2024,2139,,,2121,,,0.1,,2249,,,
716,Software - (continued),,,,,,,,,,,,,,,,,
717,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",One stop,L + 7.75,,N/A(6),10/2024,,0,,,,0,,,0,,,1.0
718,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",One stop,L + 7.75,,N/A(6),10/2024,0,,,0,,,0,,4,,,
719,"Personify, Inc.*+^",One stop,L + 5.25,(c),6.25,09/2024,15457,,,15712,,,0.6,,15457,,,
720,"Personify, Inc.",One stop,L + 5.25,(c),6.25,09/2024,60,,,61,,,0,,60,,,
721,"RegEd Aquireco, LLC^",Senior loan,L + 4.25,(a),5.25,12/2024,11416,,,11413,,,0.4,,10731,,,
722,"RegEd Aquireco, LLC",Senior loan,L + 4.25,(a)(f),5.08,12/2024,132,,,131,,,0,,112,,,
723,"RegEd Aquireco, LLC(5)",Senior loan,L + 4.25,,N/A(6),12/2024,0,,,(4),,,0,,0,,,
724,Saturn Borrower Inc.,Senior loan,L + 6.50,(c),7.50,09/2026,16324,,,15836,,,0.7,,15834,,,
725,Saturn Borrower Inc.(5),Senior loan,L + 6.50,,N/A(6),09/2026,0,,,(3),,,0,,(3),,,
726,"SnapLogic, Inc.",One stop,L + 8.75,(c),5.75 cash/5.50 PIK,09/2024,5978,,,5911,,,0.3,,5978,,,
727,"SnapLogic, Inc.",One stop,L + 8.75,(c),5.75 cash/5.50 PIK,09/2024,61,,,61,,,0,,61,,,
728,"SnapLogic, Inc.",One stop,L + 8.75,,N/A(6),09/2024,0,,,0,,,0,,0,,,
729,"Sontatype, Inc.!",One stop,L + 6.75,(d),7.75,12/2025,851,,,843,,,0,,851,,,
730,"Sontatype, Inc.(5)",One stop,L + 6.75,,N/A(6),12/2025,0,,,(2),,,0,,0,,,
731,Telesoft Holdings LLC^,One stop,L + 5.75,(a),6.75,12/2025,905,,,887,,,0,,905,,,
732,Telesoft Holdings LLC(5),One stop,L + 5.75,,N/A(6),12/2025,0,,,(2),,,0,,0,,,
733,"TI Intermediate Holdings, LLC^",Senior loan,L + 4.50,(a),4.65,12/2024,3517,,,3575,,,0.1,,3517,,,
734,"TI Intermediate Holdings, LLC",Senior loan,L + 4.50,(a),4.65,12/2024,42,,,42,,,0,,42,,,
735,"Togetherwork Holdings, LLC*#",One stop,L + 5.75,(a),6.75,03/2025,15564,,,15706,,,0.6,,15408,,,
736,"Togetherwork Holdings, LLC~^",One stop,L + 5.75,(a),6.75,03/2025,1803,,,1865,,,0.1,,1786,,,
737,"Togetherwork Holdings, LLC",One stop,L + 5.75,(a),6.75,03/2025,1750,,,1807,,,0.1,,1733,,,
738,"Togetherwork Holdings, LLC*#",One stop,L + 5.75,(a),6.75,03/2025,1706,,,1764,,,0.1,,1689,,,
739,"Togetherwork Holdings, LLC~^",One stop,L + 5.75,(a),6.75,03/2025,1648,,,1680,,,0.1,,1631,,,
740,"Togetherwork Holdings, LLC*^",One stop,L + 5.75,(a),6.75,03/2025,1588,,,1643,,,0.1,,1573,,,
741,"Togetherwork Holdings, LLC",One stop,L + 5.75,(a),6.75,03/2025,1481,,,1530,,,0.1,,1466,,,
742,"Togetherwork Holdings, LLC*#",One stop,L + 5.75,(a),6.75,03/2025,1213,,,1231,,,0.1,,1201,,,
743,"Togetherwork Holdings, LLC",One stop,L + 5.75,(a),6.75,03/2025,668,,,690,,,0,,662,,,
744,"Togetherwork Holdings, LLC^",One stop,L + 5.75,(a),6.75,03/2025,447,,,443,,,0,,443,,,
745,"Togetherwork Holdings, LLC",One stop,L + 5.75,(a),6.75,03/2024,300,,,298,,,0,,298,,,
746,"Togetherwork Holdings, LLC",One stop,L + 5.75,(a),6.75,03/2025,64,,,66,,,0,,64,,,
747,"Togetherwork Holdings, LLC~",One stop,L + 5.75,(a),6.75,03/2025,59,,,61,,,0,,59,,,
748,"Transact Holdings, Inc.+~",Senior loan,L + 4.75,(a),4.90,04/2026,3079,,,3121,,,0.1,,2912,,,
749,"Trintech, Inc.*#^",One stop,L + 6.00,(c),7.00,12/2023,22400,,,22738,,,0.9,,22400,,,
750,"Trintech, Inc.#!^",One stop,L + 6.00,(c),7.00,12/2023,9287,,,9473,,,0.4,,9287,,,
751,"Trintech, Inc.",One stop,L + 6.00,(c),7.00,12/2023,300,,,301,,,0,,300,,,
752,"True Commerce, Inc.*#^",One stop,L + 5.75,(c),6.75,11/2023,14598,,,14861,,,0.6,,14598,,,
753,"True Commerce, Inc.+(8)(9)",One stop,L + 5.75,(c),6.75,11/2023,2575,,,2665,,,0.1,,2677,,,
754,"True Commerce, Inc.#(8)",One stop,L + 5.75,(c),6.75,11/2023,909,,,941,,,0,,909,,,
755,"True Commerce, Inc.",One stop,L + 5.75,,N/A(6),11/2023,0,,,0,,,0,,0,,,
756,"Upserve, Inc.!~",One stop,L + 8.00,(e),9.00,07/2023,6141,,,6193,,,0.3,,6018,,,
757,"Upserve, Inc.",One stop,L + 8.00,(e),9.00,07/2023,1451,,,1496,,,0.1,,1422,,,
758,"Upserve, Inc.(5)",One stop,L + 8.00,,N/A(6),07/2023,0,,,0,,,0,,(2),,,
759,Vector CS Midco Limited & Cloudsense Ltd.!~(8)(9)(10),One stop,No Value,,4.50 cash/3.55 PIK,05/2024,7859,,,7986,,,0.3,,7980,,,
760,Software - (continued),,,,,,,,,,,,,,,,,
761,Vector CS Midco Limited & Cloudsense Ltd.(8)(9)(10),One stop,L + 7.25,(h),5.30 cash/2.75 PIK,05/2024,,132,,,,132,,,0,,,130.0
762,"Vendavo, Inc.*!~",One stop,L + 6.50,(c),7.50,10/2022,35368,,,35329,,,1.5,,35368,,,
763,"Vendavo, Inc.",One stop,P + 5.25,(f),8.50,10/2022,631,,,629,,,0,,631,,,
764,"Workforce Software, LLC!~",One stop,L + 6.50,(c),7.50,07/2025,27195,,,27895,,,1.1,,27195,,,
765,"Workforce Software, LLC(5)",One stop,L + 6.50,,N/A(6),07/2025,0,,,(2),,,0,,0,,,
766,Specialty Retail,,,,,,,,,,,,,,,,,
767,2nd Ave. LLC,One stop,L + 5.50,(d),6.50,09/2025,,5915,,,,5829,,,0.2,,,5560.0
768,2nd Ave. LLC,One stop,L + 5.50,(d),6.56,09/2025,50,,,50,,,0,,47,,,
769,Batteries Plus Holding Corporation#,One stop,L + 6.75,(a),7.75,07/2022,21921,,,22098,,,0.9,,21921,,,
770,Batteries Plus Holding Corporation(5),One stop,L + 6.75,,N/A(6),07/2022,0,,,(1),,,0,,0,,,
771,"Boot Barn, Inc.#+~",Senior loan,L + 4.50,(c),5.50,06/2023,16777,,,16904,,,0.7,,16777,,,
772,"Cycle Gear, Inc.#+^",One stop,L + 5.00,(c),6.00,01/2024,23834,,,24042,,,1.0,,23834,,,
773,"DTLR, Inc.*#+",One stop,L + 8.50,(b)(c),7.50 cash/2.00 PIK,08/2022,41457,,,41896,,,1.7,,41457,,,
774,Imperial Optical Midco Inc.~,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,3620,,,3666,,,0.2,,3620,,,
775,Imperial Optical Midco Inc.*,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,2822,,,2803,,,0.1,,2822,,,
776,Imperial Optical Midco Inc.#,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,1918,,,1965,,,0.1,,1918,,,
777,Imperial Optical Midco Inc.#,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,1249,,,1279,,,0.1,,1249,,,
778,Imperial Optical Midco Inc.*,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,1137,,,1165,,,0.1,,1137,,,
779,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,330,,,328,,,0,,330,,,
780,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,240,,,238,,,0,,240,,,
781,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,190,,,189,,,0,,190,,,
782,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,134,,,133,,,0,,134,,,
783,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,130,,,129,,,0,,130,,,
784,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,96,,,96,,,0,,96,,,
785,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,83,,,82,,,0,,83,,,
786,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,42,,,42,,,0,,42,,,
787,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,41,,,41,,,0,,41,,,
788,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,24,,,23,,,0,,24,,,
789,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,21,,,21,,,0,,21,,,
790,Imperial Optical Midco Inc.,One stop,L + 8.25,(a),7.25 cash/2.00 PIK,08/2023,11,,,11,,,0,,11,,,
791,Imperial Optical Midco Inc.,One stop,L + 6.25,,N/A(6),08/2023,0,,,0,,,0,,0,,,
792,Imperial Optical Midco Inc.(5),One stop,L + 8.25,,N/A(6),08/2023,0,,,(3),,,0,,0,,,
793,Jet Equipment & Tools Ltd.+~(8)(9)(12),One stop,L + 5.25,(a),6.25,11/2024,17988,,,18266,,,0.8,,17781,,,
794,Jet Equipment & Tools Ltd.*#(8)(12),One stop,L + 5.25,(a),6.25,11/2024,12364,,,12604,,,0.5,,12364,,,
795,Jet Equipment & Tools Ltd.#(8)(12)^,One stop,L + 5.25,(a),6.25,11/2024,4306,,,4377,,,0.2,,4306,,,
796,Jet Equipment & Tools Ltd.(8)(12)^,One stop,L + 5.25,(a),6.25,11/2024,1581,,,1569,,,0.1,,1581,,,
797,Jet Equipment & Tools Ltd.(5)(8)(9)(12),One stop,L + 5.25,,N/A(6),11/2024,0,,,(1),,,0,,0,,,
798,Pet Holdings ULC*#+!(8)(12),One stop,L + 5.50,(c),6.50,07/2022,46638,,,47449,,,2.0,,46638,,,
799,Pet Holdings ULC*#+(8)(12),One stop,L + 5.50,(c),6.50,07/2022,240,,,242,,,0,,240,,,
800,Pet Holdings ULC(5)(8)(12),One stop,L + 5.50,,N/A(6),07/2022,0,,,(1),,,0,,0,,,
801,"Pet Supplies Plus, LLC*+^",Senior loan,L + 4.50,(c),5.50,12/2024,14181,,,14415,,,0.6,,14181,,,
802,"Pet Supplies Plus, LLC(5)",Senior loan,L + 4.50,,N/A(6),12/2023,0,,,(1),,,0,,0,,,
803,"PetPeople Enterprises, LLC#",One stop,L + 5.75,(c),6.75,09/2023,5352,,,5401,,,0.2,,5191,,,
804,"PetPeople Enterprises, LLC#",One stop,L + 5.75,(c)(d),6.84,09/2023,1817,,,1843,,,0.1,,1763,,,
805,"PetPeople Enterprises, LLC",One stop,L + 5.75,(c)(d),6.92,09/2023,40,,,41,,,0,,38,,,
806,"PPV Intermediate Holdings II, LLC",One stop,L + 6.00,(a)(c)(d),7.46,05/2023,4921,,,4921,,,0.2,,4859,,,
807,Specialty Retail - (continued),,,,,,,,,,,,,,,,,
808,"PPV Intermediate Holdings II, LLC",One stop,L + 6.00,(a),7.00,05/2023,,1010,,,,1010,,,0,,,997.0
809,"PPV Intermediate Holdings II, LLC",One stop,L + 6.00,(a),7.00,05/2023,603,,,603,,,0,,596,,,
810,"PPV Intermediate Holdings II, LLC",One stop,L + 6.00,(a),7.00,05/2023,435,,,417,,,0,,429,,,
811,"PPV Intermediate Holdings II, LLC",One stop,L + 6.00,(a),7.00,05/2023,129,,,127,,,0,,128,,,
812,"PPV Intermediate Holdings II, LLC",One stop,L + 6.00,(d)(f),7.69,05/2023,94,,,94,,,0,,92,,,
813,"PPV Intermediate Holdings II, LLC",One stop,No Value,,7.90 PIK,05/2023,24,,,24,,,0,,24,,,
814,"PPV Intermediate Holdings II, LLC(5)",One stop,L + 6.00,,N/A(6),05/2023,0,,,(135),,,0,,(120),,,
815,"Sola Franchise, LLC and Sola Salon Studios, LLC#",One stop,L + 5.50,(c),6.50,10/2024,6963,,,6979,,,0.3,,6824,,,
816,"Sola Franchise, LLC and Sola Salon Studios, LLC#",One stop,L + 5.50,(c),6.50,10/2024,1708,,,1765,,,0.1,,1674,,,
817,"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,L + 5.50,(c)(f),7.09,10/2024,86,,,85,,,0,,84,,,
818,"Sola Franchise, LLC and Sola Salon Studios, LLC(5)",One stop,L + 5.50,,N/A(6),10/2024,0,,,(1),,,0,,0,,,
819,"Southern Veterinary Partners, LLC*#^",One stop,L + 6.00,(a),7.00,05/2025,26592,,,27499,,,1.1,,27123,,,
820,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(a),7.00,05/2025,210,,,208,,,0,,214,,,
821,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(a),7.00,05/2025,191,,,189,,,0,,195,,,
822,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(c),7.00,05/2025,181,,,179,,,0,,184,,,
823,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(c)(d),7.00,05/2023,170,,,169,,,0,,170,,,
824,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(c),7.00,05/2025,163,,,161,,,0,,166,,,
825,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(c),7.00,05/2025,142,,,140,,,0,,144,,,
826,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(d),7.00,05/2025,140,,,138,,,0,,143,,,
827,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(d),7.00,05/2025,128,,,127,,,0,,131,,,
828,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(a),7.00,05/2025,125,,,124,,,0,,128,,,
829,"Southern Veterinary Partners, LLC#",One stop,L + 6.00,(a),7.00,05/2025,120,,,119,,,0,,123,,,
830,"Southern Veterinary Partners, LLC#",One stop,L + 6.00,(a),7.00,05/2025,119,,,118,,,0,,121,,,
831,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(d),7.00,05/2025,118,,,117,,,0,,120,,,
832,"Southern Veterinary Partners, LLC#",One stop,L + 6.00,(a),7.00,05/2025,113,,,112,,,0,,115,,,
833,"Southern Veterinary Partners, LLC#",One stop,L + 6.00,(a),7.00,05/2025,111,,,110,,,0,,113,,,
834,"Southern Veterinary Partners, LLC",One stop,L + 6.00,(d),7.00,05/2025,4,,,2,,,0,,4,,,
835,"Southern Veterinary Partners, LLC(5)",One stop,L + 6.00,,N/A(6),05/2025,0,,,(12),,,0,,23,,,
836,"Titan Fitness, LLC*#+",One stop,L + 4.75,(b)(c),5.75,02/2025,30317,,,30759,,,1.1,,26679,,,
837,"Titan Fitness, LLC",One stop,L + 4.75,(c),5.75,02/2025,1894,,,1881,,,0.1,,1667,,,
838,"Titan Fitness, LLC",One stop,L + 4.75,(c),5.75,02/2025,474,,,472,,,0,,414,,,
839,"Titan Fitness, LLC(5)",One stop,L + 4.75,,N/A(6),02/2025,0,,,(1),,,0,,0,,,
840,Vermont Aus Pty Ltd!~(8)(9)(11),One stop,L + 4.75,(j),4.89,12/2024,2199,,,2219,,,0.1,,2282,,,
841,Vermont Aus Pty Ltd(8)(9)(11),One stop,L + 4.75,(j),4.89,12/2024,81,,,82,,,0,,91,,,
842,"Technology Hardware, Storage & Peripherals",,,,,,,,,,,,,,,,,
843,Agility Recovery Solutions Inc.*#^,One stop,L + 6.00,(c),7.00,03/2023,,22442,,,,22566,,,0.9,,,21994.0
844,Agility Recovery Solutions Inc.,One stop,L + 6.00,(c),7.00,03/2023,902,,,899,,,0.1,,882,,,
845,"Textiles, Apparel & Luxury Goods",,,,,,,,,,,,,,,,,
846,"Elite Sportswear, L.P.",Senior loan,L + 6.25,(c),2.00 cash/5.25 PIK,12/2021,9446,,,9298,,,0.3,,8029,,,
847,"Elite Sportswear, L.P.",Senior loan,L + 6.25,(c),2.00 cash/5.25 PIK,12/2021,3798,,,3740,,,0.1,,3228,,,
848,"Elite Sportswear, L.P.",Senior loan,L + 6.25,(c),2.00 cash/5.25 PIK,12/2021,1954,,,1924,,,0.1,,1661,,,
849,"Elite Sportswear, L.P.",Senior loan,L + 6.25,(b)(c),7.25,12/2021,1167,,,1149,,,0.1,,988,,,
850,"Elite Sportswear, L.P.*",Senior loan,L + 6.25,(c),2.00 cash/5.25 PIK,12/2021,648,,,640,,,0,,551,,,
851,"Elite Sportswear, L.P.",Senior loan,L + 6.25,(c),2.00 cash/5.25 PIK,12/2021,297,,,292,,,0,,252,,,
852,"Elite Sportswear, L.P.*",Senior loan,L + 6.25,(c),2.00 cash/5.25 PIK,12/2021,283,,,279,,,0,,241,,,
853,"Elite Sportswear, L.P.",Senior loan,L + 6.25,(b)(c),2.00 cash/5.25 PIK,12/2021,40,,,40,,,0,,34,,,
854,"Georgica Pine Clothiers, LLC#",One stop,L + 5.50,(c)(d),6.50,11/2023,10324,,,10427,,,0.4,,9497,,,
855,"Georgica Pine Clothiers, LLC*#",One stop,L + 5.50,(d),6.50,11/2023,6504,,,6574,,,0.3,,5983,,,
856,"Georgica Pine Clothiers, LLC+",One stop,L + 5.50,(d),6.50,11/2023,1006,,,998,,,0,,926,,,
857,"Georgica Pine Clothiers, LLC#",One stop,L + 5.50,(d),6.50,11/2023,906,,,915,,,0,,833,,,
858,"Georgica Pine Clothiers, LLC*#",One stop,L + 5.50,(d),6.50,11/2023,635,,,644,,,0,,584,,,
859,"Georgica Pine Clothiers, LLC",One stop,L + 5.50,(c)(d),6.50,11/2023,236,,,235,,,0,,216,,,
860,"Protective Industrial Products, Inc.+",Senior loan,L + 4.50,(c),5.50,01/2024,993,,,984,,,0.1,,993,,,
861,SHO Holding I Corporation!~,Senior loan,L + 5.25,(c),4.00 cash/2.25 PIK,04/2024,4035,,,4015,,,0.2,,3631,,,
862,SHO Holding I Corporation,Senior loan,L + 4.00,(a)(c)(d),5.00,04/2024,50,,,49,,,0,,50,,,
863,SHO Holding I Corporation,Senior loan,L + 5.23,(c),4.00 cash/2.23 PIK,04/2024,20,,,20,,,0,,19,,,
864,SHO Holding I Corporation(5),Senior loan,L + 5.00,,N/A(6),04/2024,0,,,(1),,,0,,(10),,,
865,SHO Holding I Corporation,Senior loan,L + 4.50,(c)(d),N/A(6),04/2024,0,,,0,,,0,,0,,,
866,SHO Holding I Corporation,Senior loan,L + 5.23,(b)(c),N/A(6),04/2024,0,,,0,,,0,,0,,,
867,Equity Investments  (15)(16),,,,,,,,,,,,,,,,,
868,Aerospace & Defense,,,,,,,,,,,,,,,,,
869,NTS Technical Systems,Common Stock,No Value,,No Value,No Value,2,,,,1506,,,0.1,,,637,
870,NTS Technical Systems,Preferred stock,No Value,,No Value,No Value,0,,,256,,,0,,430,,,
871,NTS Technical Systems,Preferred stock,No Value,,No Value,No Value,0,,,128,,,0,,245,,,
872,Whitcraft LLC,Common Stock,No Value,,No Value,No Value,11,,,2285,,,0.1,,2598,,,
873,Auto Components,,,,,,,,,,,,,,,,,
874,Polk Acquisition Corp.,LP interest,No Value,,No Value,No Value,5,,,314,,,0,,26,,,
875,Automobiles,,,,,,,,,,,,,,,,,
876,"Grease Monkey International, LLC",LLC units,No Value,,No Value,No Value,803,,,1304,,,0.1,,2457,,,
877,"Quick Quack Car Wash Holdings, LLC",LLC units,No Value,,No Value,No Value,0,,,508,,,0,,440,,,
878,Biotechnology,,,,,,,,,,,,,,,,,
879,"BIO18 Borrower, LLC(17)",LLC units,No Value,,No Value,No Value,591,,,1190,,,0.1,,1654,,,
880,Building Products,,,,,,,,,,,,,,,,,
881,"Brooks Equipment Company, LLC",Common Stock,No Value,,No Value,No Value,10,,,1021,,,0.1,,2107,,,
882,Chemicals,,,,,,,,,,,,,,,,,
883,Inhance Technologies Holdings LLC,LLC units,No Value,,No Value,No Value,0,,,124,,,0,,51,,,
884,Commercial Services & Supplies,,,,,,,,,,,,,,,,,
885,Hydraulic Authority III Limited(8)(9)(10),Preferred stock,No Value,,No Value,No Value,284,,,384,,,0,,341,,,
886,Hydraulic Authority III Limited(8)(9)(10),Common Stock,No Value,,No Value,No Value,6,,,43,,,0,,0,,,
887,Construction & Engineering,,,,,,,,,,,,,,,,,
888,"Reladyne, Inc.",LP units,No Value,,No Value,No Value,1,,,931,,,0,,896,,,
889,Diversified Consumer Services,,,,,,,,,,,,,,,,,
890,EWC Growth Partners LLC,LLC interest,No Value,,No Value,No Value,0,,,12,,,0,,1,,,
891,"PADI Holdco, Inc.(17)",LLC units,No Value,,No Value,No Value,1,,,969,,,0,,231,,,
892,"Spear Education, LLC",LLC units,No Value,,No Value,No Value,0,,,7,,,0,,30,,,
893,"Spear Education, LLC",LLC units,No Value,,No Value,No Value,1,,,1,,,0,,25,,,
894,"Electronic Equipment, Instruments & Components",,,,,,,,,,,,,,,,,
895,ES Acquisition LLC,LP interest,No Value,,No Value,No Value,0,,,15,,,0,,26,,,
896,"Inventus Power, Inc.",Preferred stock,No Value,,No Value,No Value,1,,,372,,,0,,119,,,
897,"Inventus Power, Inc.",LLC units,No Value,,No Value,No Value,0,,,88,,,0,,153,,,
898,"Inventus Power, Inc.",Preferred stock,No Value,,No Value,No Value,0,,,20,,,0,,42,,,
899,"Inventus Power, Inc.",Common Stock,No Value,,No Value,No Value,1,,,0,,,0,,0,,,
900,Food & Staples Retailing,,,,,,,,,,,,,,,,,
901,"Benihana, Inc.",LLC unit,No Value,,No Value,No Value,43,,,,699,,,0.0,,,55,
902,"Cafe Rio Holding, Inc.",Common Stock,No Value,,No Value,No Value,5,,,603,,,0,,765,,,
903,"Captain D's, LLC",LLC interest,No Value,,No Value,No Value,158,,,156,,,0,,355,,,
904,"Feeders Supply Company, LLC",Preferred stock,No Value,,No Value,No Value,4,,,400,,,0,,349,,,
905,"Feeders Supply Company, LLC",LLC units,No Value,,No Value,No Value,0,,,0,,,0,,0,,,
906,"Hopdoddy Holdings, LLC",LLC units,No Value,,No Value,No Value,44,,,217,,,0,,82,,,
907,"Hopdoddy Holdings, LLC",LLC units,No Value,,No Value,No Value,20,,,61,,,0,,23,,,
908,"Mendocino Farms, LLC",Common Stock,No Value,,No Value,No Value,169,,,770,,,0.1,,817,,,
909,"Rubio's Restaurants, Inc.",Preferred stock,No Value,,No Value,No Value,2,,,945,,,0,,0,,,
910,"Ruby Slipper Cafe LLC, The",LLC units,No Value,,No Value,No Value,31,,,373,,,0,,72,,,
911,"Ruby Slipper Cafe LLC, The",LP units,No Value,,No Value,No Value,2,,,20,,,0,,12,,,
912,"Wetzel's Pretzels, LLC",Common Stock,No Value,,No Value,No Value,0,,,416,,,0,,185,,,
913,Wood Fired Holding Corp.,LLC units,No Value,,No Value,No Value,437,,,444,,,0,,147,,,
914,Wood Fired Holding Corp.,LLC units,No Value,,No Value,No Value,437,,,0,,,0,,0,,,
915,Food Products,,,,,,,,,,,,,,,,,
916,"C. J. Foods, Inc.",Preferred stock,No Value,,No Value,No Value,0,,,75,,,0,,563,,,
917,Global ID Corporation,LLC interest,No Value,,No Value,No Value,5,,,603,,,0.1,,801,,,
918,"Purfoods, LLC",LLC interest,No Value,,No Value,No Value,379,,,926,,,0.2,,5346,,,
919,Health Care Technology,,,,,,,,,,,,,,,,,
920,"Connexin Software, Inc.",LLC interest,No Value,,No Value,No Value,154,,,192,,,0,,206,,,
921,"Caliper Software, Inc.",Preferred stock,No Value,,No Value,No Value,3,,,2734,,,0.1,,2954,,,
922,"Caliper Software, Inc.",Common Stock,No Value,,No Value,No Value,221,,,283,,,0,,594,,,
923,"Caliper Software, Inc.",Preferred stock,No Value,,No Value,No Value,0,,,37,,,0,,47,,,
924,"HealthcareSource HR, Inc.",LLC interest,No Value,,No Value,No Value,0,,,621,,,0.1,,680,,,
925,"HSI Halo Acquisition, Inc.",Preferred stock,No Value,,No Value,No Value,0,,,288,,,0,,253,,,
926,"HSI Halo Acquisition, Inc.",Common Stock,No Value,,No Value,No Value,0,,,0,,,0,,0,,,
927,"Kareo, Inc.",Warrant,No Value,,No Value,No Value,53,,,162,,,0,,9,,,
928,"Kareo, Inc.",Preferred stock,No Value,,No Value,No Value,1,,,8,,,0,,12,,,
929,"Kareo, Inc.",Warrant,No Value,,No Value,No Value,5,,,6,,,0,,18,,,
930,"Surgical Information Systems, LLC",Common Stock,No Value,,No Value,No Value,4,,,414,,,0,,413,,,
931,Verisys Corporation,LLC interest,No Value,,No Value,No Value,579,,,712,,,0,,354,,,
932,Healthcare Equipment and Supplies,,,,,,,,,,,,,,,,,
933,"Aspen Medical Products, LLC",Common Stock,No Value,,No Value,No Value,0,,,,77,,,0.0,,,68,
934,"Blue River Pet Care, LLC",LLC units,No Value,,No Value,No Value,0,,,76,,,0,,88,,,
935,CMI Parent Inc.,LLC units,No Value,,No Value,No Value,0,,,240,,,0,,245,,,
936,CMI Parent Inc.,LLC units,No Value,,No Value,No Value,2,,,3,,,0,,0,,,
937,"Flexan, LLC",LLC units,No Value,,No Value,No Value,0,,,137,,,0,,198,,,
938,"Flexan, LLC",LLC interest,No Value,,No Value,No Value,1,,,0,,,0,,0,,,
939,"G & H Wire Company, Inc.",LLC interest,No Value,,No Value,No Value,336,,,269,,,0,,91,,,
940,"Joerns Healthcare, LLC*",Common Stock,No Value,,No Value,No Value,432,,,4329,,,0.1,,2501,,,
941,"Katena Holdings, Inc.",LLC units,No Value,,No Value,No Value,1,,,573,,,0,,324,,,
942,"Lombart Brothers, Inc.",Common Stock,No Value,,No Value,No Value,1,,,440,,,0,,0,,,
